"","target_id","biotype","geneSymbol"
"54530","ENSG00000272821.1","antisense_RNA","U62317.3"
"54531","ENSG00000272822.1","protein_coding","AC073610.3"
"54532","ENSG00000272823.1","lincRNA","AL445423.1"
"54533","ENSG00000272824.1","lincRNA","AC245100.7"
"54534","ENSG00000272825.1","antisense_RNA","AL844908.1"
"54535","ENSG00000272827.1","lincRNA","AL391813.2"
"54536","ENSG00000272829.1","lincRNA","AC002470.1"
"54537","ENSG00000272831.1","antisense_RNA","AC027644.3"
"54538","ENSG00000272832.1","lincRNA","AC022296.3"
"54539","ENSG00000272834.1","antisense_RNA","AL022238.3"
"54540","ENSG00000272835.3","protein_coding","SMDT1"
"54541","ENSG00000272836.1","antisense_RNA","AL022328.1"
"54542","ENSG00000272837.1","unprocessed_pseudogene","AC009779.7"
"54543","ENSG00000272839.1","antisense_RNA","AC011899.3"
"54544","ENSG00000272840.1","lincRNA","AC092902.3"
"54545","ENSG00000272841.1","antisense_RNA","AL139393.2"
"54546","ENSG00000272842.1","antisense_RNA","AL391834.1"
"54547","ENSG00000272843.1","antisense_RNA","AC211476.2"
"54548","ENSG00000272844.1","antisense_RNA","AC074044.1"
"54549","ENSG00000272848.1","lincRNA","AL009176.1"
"54550","ENSG00000272849.1","lincRNA","AC084018.1"
"54551","ENSG00000272851.1","antisense_RNA","AC096772.1"
"54552","ENSG00000272853.1","lincRNA","AC069544.1"
"54553","ENSG00000272854.1","antisense_RNA","AC004839.1"
"54554","ENSG00000272855.1","lincRNA","AC104458.1"
"54555","ENSG00000272856.1","lincRNA","AC112250.2"
"54556","ENSG00000272857.1","processed_transcript","LINC01623"
"54557","ENSG00000272858.1","sense_intronic","Z93930.3"
"54558","ENSG00000272861.1","lincRNA","AC012360.2"
"54559","ENSG00000272862.1","lincRNA","AC106052.1"
"54560","ENSG00000272864.1","lincRNA","AC135803.1"
"54561","ENSG00000272865.1","antisense_RNA","AL591686.2"
"54562","ENSG00000272866.1","lincRNA","AL135786.2"
"54563","ENSG00000272869.5","protein_coding","AC008575.2"
"54564","ENSG00000272870.1","antisense_RNA","AC097534.2"
"54565","ENSG00000272871.1","lincRNA","AL159169.2"
"54566","ENSG00000272872.1","sense_intronic","AP000525.1"
"54567","ENSG00000272874.1","lincRNA","AL034548.1"
"54568","ENSG00000272877.1","unprocessed_pseudogene","DDX11L8"
"54569","ENSG00000272880.1","lincRNA","AL161734.1"
"54570","ENSG00000272882.1","unprocessed_pseudogene","OR2BH1P"
"54571","ENSG00000272884.1","processed_transcript","AC113189.4"
"54572","ENSG00000272885.1","lincRNA","AC092574.1"
"54573","ENSG00000272886.5","protein_coding","DCP1A"
"54574","ENSG00000272887.1","transcribed_unprocessed_pseudogene","CSPG4P5"
"54575","ENSG00000272888.5","processed_transcript","LINC01578"
"54576","ENSG00000272892.1","lincRNA","AL133551.1"
"54577","ENSG00000272894.5","lincRNA","AC004982.2"
"54578","ENSG00000272895.1","antisense_RNA","AC009303.3"
"54579","ENSG00000272896.1","protein_coding","AL355987.3"
"54580","ENSG00000272897.5","protein_coding","AL109827.1"
"54581","ENSG00000272899.3","protein_coding","AC025594.2"
"54582","ENSG00000272900.1","unprocessed_pseudogene","AP000435.2"
"54583","ENSG00000272901.5","protein_coding","SMDT1"
"54584","ENSG00000272902.2","lincRNA","TBC1D8-AS1"
"54585","ENSG00000272904.1","processed_transcript","AL390726.3"
"54586","ENSG00000272905.1","lincRNA","AC018648.1"
"54587","ENSG00000272906.1","lincRNA","AL353708.3"
"54588","ENSG00000272907.1","processed_transcript","AL844539.1"
"54589","ENSG00000272908.1","lincRNA","AC006033.2"
"54590","ENSG00000272909.1","antisense_RNA","AL122035.2"
"54591","ENSG00000272910.1","antisense_RNA","AC090425.2"
"54592","ENSG00000272911.1","lincRNA","AC005696.3"
"54593","ENSG00000272912.1","lincRNA","AL356608.1"
"54594","ENSG00000272913.1","lincRNA","AC009237.14"
"54595","ENSG00000272914.1","sense_intronic","AL359532.1"
"54596","ENSG00000272915.1","lincRNA","AC018635.2"
"54597","ENSG00000272916.5","protein_coding","AC022400.6"
"54598","ENSG00000272917.1","processed_transcript","AC010186.4"
"54599","ENSG00000272918.1","antisense_RNA","AC005070.3"
"54600","ENSG00000272920.1","lincRNA","hsa-mir-1253"
"54601","ENSG00000272921.1","protein_coding","AC005832.4"
"54602","ENSG00000272922.1","lincRNA","AC107294.1"
"54603","ENSG00000272923.1","lincRNA","AC092139.2"
"54604","ENSG00000272927.1","antisense_RNA","AC107464.3"
"54605","ENSG00000272931.1","lincRNA","AC099568.2"
"54606","ENSG00000272933.1","lincRNA","AL391121.1"
"54607","ENSG00000272934.1","processed_transcript","AL390726.4"
"54608","ENSG00000272936.1","antisense_RNA","AC096586.1"
"54609","ENSG00000272937.2","transcribed_unprocessed_pseudogene","AC009779.8"
"54610","ENSG00000272940.1","lincRNA","U62317.4"
"54611","ENSG00000272941.1","antisense_RNA","AC083862.2"
"54612","ENSG00000272942.1","lincRNA","AL022324.3"
"54613","ENSG00000272944.1","antisense_RNA","AC079834.2"
"54614","ENSG00000272945.1","sense_intronic","AL356299.2"
"54615","ENSG00000272948.2","antisense_RNA","AP001412.1"
"54616","ENSG00000272949.1","processed_transcript","AC093668.2"
"54617","ENSG00000272950.1","antisense_RNA","AC093799.2"
"54618","ENSG00000272953.1","lincRNA","AC092171.4"
"54619","ENSG00000272954.1","sense_intronic","AP000553.1"
"54620","ENSG00000272958.1","lincRNA","AP000322.2"
"54621","ENSG00000272963.1","unprocessed_pseudogene","OR7A19P"
"54622","ENSG00000272966.1","lincRNA","AC064836.2"
"54623","ENSG00000272967.1","antisense_RNA","AC073352.2"
"54624","ENSG00000272968.5","protein_coding","RBAK-RBAKDN"
"54625","ENSG00000272969.1","antisense_RNA","AC024243.1"
"54626","ENSG00000272970.1","lincRNA","AC107294.2"
"54627","ENSG00000272971.1","lincRNA","AL365181.4"
"54628","ENSG00000272973.1","antisense_RNA","AP000350.5"
"54629","ENSG00000272975.1","antisense_RNA","MYHAS"
"54630","ENSG00000272977.1","sense_intronic","AL008721.2"
"54631","ENSG00000272979.1","antisense_RNA","AC093388.1"
"54632","ENSG00000272980.4","processed_transcript","Z94721.2"
"54633","ENSG00000272981.1","lincRNA","AP001993.2"
"54634","ENSG00000272982.1","antisense_RNA","AL355816.1"
"54635","ENSG00000272983.1","lincRNA","AL117339.4"
"54636","ENSG00000272984.1","lincRNA","AC007349.4"
"54637","ENSG00000272986.1","antisense_RNA","AC009570.1"
"54638","ENSG00000272987.1","polymorphic_pseudogene","AP002512.3"
"54639","ENSG00000272988.1","lincRNA","AC022392.1"
"54640","ENSG00000272989.1","lincRNA","LINC02012"
"54641","ENSG00000272990.1","antisense_RNA","AC084036.1"
"54642","ENSG00000272991.1","antisense_RNA","AF129408.1"
"54643","ENSG00000272993.1","lincRNA","AC239868.4"
"54644","ENSG00000272994.1","lincRNA","AC012360.3"
"54645","ENSG00000272995.1","antisense_RNA","AC097505.1"
"54646","ENSG00000273000.5","processed_transcript","AP000347.2"
"54647","ENSG00000273001.1","lincRNA","AL731533.2"
"54648","ENSG00000273002.1","antisense_RNA","AL355388.2"
"54649","ENSG00000273003.1","protein_coding","ARL2-SNX15"
"54650","ENSG00000273004.1","lincRNA","AL078644.1"
"54651","ENSG00000273006.1","lincRNA","AC009229.3"
"54652","ENSG00000273007.1","antisense_RNA","AC021205.3"
"54653","ENSG00000273008.1","lincRNA","AC010864.1"
"54654","ENSG00000273010.1","antisense_RNA","AL360270.3"
"54655","ENSG00000273011.1","lincRNA","AC092681.3"
"54656","ENSG00000273012.1","lincRNA","AL353600.1"
"54657","ENSG00000273013.1","antisense_RNA","AC117490.2"
"54658","ENSG00000273014.1","lincRNA","AC018645.2"
"54659","ENSG00000273015.2","lincRNA","AC008124.1"
"54660","ENSG00000273017.1","sense_intronic","AP000240.1"
"54661","ENSG00000273018.5","processed_transcript","AC107983.2"
"54662","ENSG00000273024.6","transcribed_unprocessed_pseudogene","INTS4P2"
"54663","ENSG00000273025.1","protein_coding","AC009690.3"
"54664","ENSG00000273026.1","antisense_RNA","AL358472.3"
"54665","ENSG00000273027.1","sense_intronic","AL844908.2"
"54666","ENSG00000273032.1","lincRNA","DGCR9"
"54667","ENSG00000273033.2","lincRNA","LINC02035"
"54668","ENSG00000273035.1","sense_intronic","AC007684.1"
"54669","ENSG00000273036.3","transcribed_processed_pseudogene","AL390726.5"
"54670","ENSG00000273038.2","lincRNA","AL365203.3"
"54671","ENSG00000273040.1","processed_transcript","BX908720.1"
"54672","ENSG00000273041.1","processed_pseudogene","ATF4P2"
"54673","ENSG00000273044.1","lincRNA","AL022334.2"
"54674","ENSG00000273045.5","protein_coding","C2orf15"
"54675","ENSG00000273046.1","processed_transcript","AC012531.2"
"54676","ENSG00000273047.1","protein_coding","AL121845.2"
"54677","ENSG00000273049.1","protein_coding","AC012531.3"
"54678","ENSG00000273051.1","unprocessed_pseudogene","AC103710.4"
"54679","ENSG00000273055.1","antisense_RNA","AC005046.1"
"54680","ENSG00000273056.1","lincRNA","AL354694.1"
"54681","ENSG00000273058.2","antisense_RNA","AL359921.2"
"54682","ENSG00000273059.1","lincRNA","AC239803.2"
"54683","ENSG00000273061.1","lincRNA","CDC37L1-AS1"
"54684","ENSG00000273062.1","antisense_RNA","AL449106.1"
"54685","ENSG00000273063.1","antisense_RNA","AC007250.1"
"54686","ENSG00000273064.1","antisense_RNA","AC017083.2"
"54687","ENSG00000273066.5","processed_transcript","AL355987.4"
"54688","ENSG00000273068.1","lincRNA","Z99755.2"
"54689","ENSG00000273069.1","lincRNA","AC211433.2"
"54690","ENSG00000273071.1","processed_transcript","AC242426.4"
"54691","ENSG00000273073.1","lincRNA","AC073869.3"
"54692","ENSG00000273076.1","antisense_RNA","AL021707.7"
"54693","ENSG00000273077.1","lincRNA","AC110609.1"
"54694","ENSG00000273079.5","protein_coding","GRIN2B"
"54695","ENSG00000273080.1","antisense_RNA","AC009309.1"
"54696","ENSG00000273082.1","antisense_RNA","Z73429.1"
"54697","ENSG00000273083.1","processed_pseudogene","NOP56P1"
"54698","ENSG00000273084.1","lincRNA","AC092171.5"
"54699","ENSG00000273085.1","polymorphic_pseudogene","AC113331.2"
"54700","ENSG00000273086.1","protein_coding","TAS2R9"
"54701","ENSG00000273088.1","protein_coding","AL713999.1"
"54702","ENSG00000273090.1","antisense_RNA","AC007378.1"
"54703","ENSG00000273091.1","lincRNA","AP000255.1"
"54704","ENSG00000273092.1","protein_coding","TAS2R20"
"54705","ENSG00000273093.1","lincRNA","AC097065.2"
"54706","ENSG00000273096.1","sense_intronic","AL021707.8"
"54707","ENSG00000273098.1","lincRNA","AC005303.1"
"54708","ENSG00000273100.1","lincRNA","AL596442.2"
"54709","ENSG00000273102.1","lincRNA","AP000569.1"
"54710","ENSG00000273104.1","lincRNA","AP000322.3"
"54711","ENSG00000273106.1","antisense_RNA","AC019129.2"
"54712","ENSG00000273107.1","lincRNA","AL512598.1"
"54713","ENSG00000273108.1","antisense_RNA","AL121929.2"
"54714","ENSG00000273110.1","antisense_RNA","AL162591.3"
"54715","ENSG00000273111.5","protein_coding","LYPD4"
"54716","ENSG00000273112.1","processed_transcript","AL590385.2"
"54717","ENSG00000273113.1","lincRNA","AC133528.1"
"54718","ENSG00000273115.1","lincRNA","AP001596.2"
"54719","ENSG00000273117.1","lincRNA","AC144652.1"
"54720","ENSG00000273118.1","sense_overlapping","AC093865.1"
"54721","ENSG00000273119.1","lincRNA","AP005229.2"
"54722","ENSG00000273122.1","processed_pseudogene","AL844539.2"
"54723","ENSG00000273123.1","antisense_RNA","AC020634.1"
"54724","ENSG00000273124.1","lincRNA","AL365434.2"
"54725","ENSG00000273125.1","lincRNA","LINC01990"
"54726","ENSG00000273129.1","lincRNA","PACERR"
"54727","ENSG00000273132.1","antisense_RNA","AL355312.3"
"54728","ENSG00000273133.1","antisense_RNA","AC116651.1"
"54729","ENSG00000273136.6","protein_coding","NBPF26"
"54730","ENSG00000273137.1","antisense_RNA","AL022328.2"
"54731","ENSG00000273138.1","antisense_RNA","AC005021.1"
"54732","ENSG00000273139.1","lincRNA","AC007663.3"
"54733","ENSG00000273141.1","antisense_RNA","AP001269.4"
"54734","ENSG00000273142.1","lincRNA","AC073335.2"
"54735","ENSG00000273143.1","lincRNA","AL355512.1"
"54736","ENSG00000273144.1","processed_pseudogene","TAS2R15P"
"54737","ENSG00000273145.1","lincRNA","BX537318.1"
"54738","ENSG00000273148.1","lincRNA","AL035563.1"
"54739","ENSG00000273149.1","antisense_RNA","AL138963.3"
"54740","ENSG00000273151.1","antisense_RNA","AC073957.3"
"54741","ENSG00000273153.1","lincRNA","AC067747.1"
"54742","ENSG00000273154.3","protein_coding","AL121845.3"
"54743","ENSG00000273155.1","protein_coding","AC092587.1"
"54744","ENSG00000273156.1","lincRNA","AC124016.2"
"54745","ENSG00000273160.1","lincRNA","AL359962.2"
"54746","ENSG00000273162.1","lincRNA","AL133215.2"
"54747","ENSG00000273164.1","sense_intronic","DGCR10"
"54748","ENSG00000273165.1","lincRNA","AL121652.1"
"54749","ENSG00000273167.1","protein_coding","AL359736.1"
"54750","ENSG00000273171.1","protein_coding","AC002094.3"
"54751","ENSG00000273172.1","lincRNA","LINC02091"
"54752","ENSG00000273173.5","protein_coding","SNURF"
"54753","ENSG00000273174.1","antisense_RNA","AC108673.2"
"54754","ENSG00000273175.1","lincRNA","BX323046.1"
"54755","ENSG00000273176.1","antisense_RNA","AL008635.1"
"54756","ENSG00000273177.1","lincRNA","AC092954.2"
"54757","ENSG00000273179.1","antisense_RNA","AC092535.4"
"54758","ENSG00000273180.1","lincRNA","AC019193.3"
"54759","ENSG00000273181.1","lincRNA","AC131235.4"
"54760","ENSG00000273183.1","antisense_RNA","AC093726.2"
"54761","ENSG00000273184.1","processed_transcript","AC010655.4"
"54762","ENSG00000273186.1","sense_intronic","AL359091.4"
"54763","ENSG00000273188.1","antisense_RNA","AL022328.3"
"54764","ENSG00000273189.1","processed_transcript","AC010619.2"
"54765","ENSG00000273192.1","lincRNA","AL671710.1"
"54766","ENSG00000273194.3","processed_pseudogene","OLA1P1"
"54767","ENSG00000273196.1","antisense_RNA","AC062037.2"
"54768","ENSG00000273198.1","lincRNA","AL096803.3"
"54769","ENSG00000273199.1","antisense_RNA","AP000692.2"
"54770","ENSG00000273200.1","processed_transcript","LINC01623"
"54771","ENSG00000273203.1","lincRNA","AC006946.2"
"54772","ENSG00000273204.1","antisense_RNA","AC104506.1"
"54773","ENSG00000273209.1","lincRNA","AC069148.1"
"54774","ENSG00000273210.1","antisense_RNA","AP001437.1"
"54775","ENSG00000273211.1","lincRNA","AC137630.4"
"54776","ENSG00000273212.1","antisense_RNA","AC000068.2"
"54777","ENSG00000273213.1","processed_transcript","AC239798.4"
"54778","ENSG00000273214.1","lincRNA","AL031587.4"
"54779","ENSG00000273216.1","sense_intronic","AC002059.1"
"54780","ENSG00000273217.1","protein_coding","AC008695.1"
"54781","ENSG00000273218.1","lincRNA","AC005776.2"
"54782","ENSG00000273219.1","antisense_RNA","AC091736.1"
"54783","ENSG00000273221.1","antisense_RNA","AL355816.2"
"54784","ENSG00000273225.4","transcribed_unprocessed_pseudogene","FAM25BP"
"54785","ENSG00000273226.1","antisense_RNA","AL391834.2"
"54786","ENSG00000273228.1","unprocessed_pseudogene","AP002826.1"
"54787","ENSG00000273230.1","lincRNA","AC102953.2"
"54788","ENSG00000273232.1","sense_intronic","AC090912.3"
"54789","ENSG00000273233.1","lincRNA","AC097724.1"
"54790","ENSG00000273234.1","unprocessed_pseudogene","AC091768.1"
"54791","ENSG00000273237.1","antisense_RNA","AC004520.1"
"54792","ENSG00000273238.2","protein_coding","AC116565.1"
"54793","ENSG00000273240.1","antisense_RNA","AC013468.1"
"54794","ENSG00000273243.1","lincRNA","Z82243.1"
"54795","ENSG00000273244.1","processed_transcript","AC005301.1"
"54796","ENSG00000273245.1","lincRNA","AC092653.1"
"54797","ENSG00000273247.5","antisense_RNA","AC097376.2"
"54798","ENSG00000273248.1","lincRNA","AC010997.5"
"54799","ENSG00000273249.1","antisense_RNA","BX649632.1"
"54800","ENSG00000273252.1","unprocessed_pseudogene","AC079882.1"
"54801","ENSG00000273253.2","antisense_RNA","AL022328.4"
"54802","ENSG00000273254.1","antisense_RNA","AF129075.2"
"54803","ENSG00000273255.1","unprocessed_pseudogene","AP001521.2"
"54804","ENSG00000273257.1","lincRNA","AC069200.1"
"54805","ENSG00000273258.1","lincRNA","AC016737.2"
"54806","ENSG00000273259.3","protein_coding","AL049839.2"
"54807","ENSG00000273261.1","antisense_RNA","AC092953.2"
"54808","ENSG00000273262.1","antisense_RNA","AL121928.1"
"54809","ENSG00000273264.1","lincRNA","AL360219.1"
"54810","ENSG00000273265.1","lincRNA","AC092636.1"
"54811","ENSG00000273267.1","antisense_RNA","AC097381.3"
"54812","ENSG00000273269.2","protein_coding","STPG4"
"54813","ENSG00000273270.1","lincRNA","AC090114.2"
"54814","ENSG00000273271.1","antisense_RNA","AP000254.1"
"54815","ENSG00000273272.1","lincRNA","U62317.5"
"54816","ENSG00000273274.1","protein_coding","ZBTB8B"
"54817","ENSG00000273275.1","antisense_RNA","AC017083.3"
"54818","ENSG00000273284.1","sense_intronic","AP001033.2"
"54819","ENSG00000273286.1","processed_pseudogene","BX908720.2"
"54820","ENSG00000273287.2","lincRNA","AL008718.2"
"54821","ENSG00000273289.1","antisense_RNA","AL121672.3"
"54822","ENSG00000273291.5","protein_coding","AC092042.3"
"54823","ENSG00000273293.1","lincRNA","AC093458.1"
"54824","ENSG00000273294.1","protein_coding","C1QTNF3-AMACR"
"54825","ENSG00000273295.1","lincRNA","AP000350.6"
"54826","ENSG00000273297.1","lincRNA","AC009275.1"
"54827","ENSG00000273299.1","processed_transcript","AC006153.1"
"54828","ENSG00000273300.1","antisense_RNA","AC000068.3"
"54829","ENSG00000273301.1","lincRNA","AC016717.2"
"54830","ENSG00000273302.1","sense_intronic","AC016747.3"
"54831","ENSG00000273305.1","lincRNA","AC009237.15"
"54832","ENSG00000273306.1","antisense_RNA","AC018690.1"
"54833","ENSG00000273308.1","lincRNA","AC024560.3"
"54834","ENSG00000273311.1","sense_intronic","DGCR11"
"54835","ENSG00000273312.2","antisense_RNA","AL121749.1"
"54836","ENSG00000273313.1","lincRNA","RBAKDN"
"54837","ENSG00000273314.1","antisense_RNA","AC005229.4"
"54838","ENSG00000273319.1","lincRNA","AC058791.1"
"54839","ENSG00000273320.1","antisense_RNA","AC007032.1"
"54840","ENSG00000273321.1","lincRNA","AC023983.2"
"54841","ENSG00000273323.1","processed_pseudogene","NOP56P1"
"54842","ENSG00000273325.1","lincRNA","AL008723.3"
"54843","ENSG00000273326.1","protein_coding","TAS2R7"
"54844","ENSG00000273327.1","unprocessed_pseudogene","OR6L2P"
"54845","ENSG00000273328.5","processed_transcript","AC099329.2"
"54846","ENSG00000273329.1","lincRNA","AC078846.1"
"54847","ENSG00000273330.1","unprocessed_pseudogene","CYP4F36P"
"54848","ENSG00000273331.1","protein_coding","TM4SF19-TCTEX1D2"
"54849","ENSG00000273333.2","3prime_overlapping_ncRNA","AL662884.1"
"54850","ENSG00000273335.1","lincRNA","AP005432.2"
"54851","ENSG00000273336.1","unprocessed_pseudogene","OR7M1P"
"54852","ENSG00000273338.1","antisense_RNA","AC103591.3"
"54853","ENSG00000273340.1","transcribed_unprocessed_pseudogene","MICE"
"54854","ENSG00000273341.1","lincRNA","AC004921.1"
"54855","ENSG00000273342.1","lincRNA","AP000553.2"
"54856","ENSG00000273343.1","sense_intronic","AC007663.4"
"54857","ENSG00000273344.1","lincRNA","PAXIP1-AS1"
"54858","ENSG00000273345.5","processed_transcript","AC104109.4"
"54859","ENSG00000273348.1","lincRNA","AC027449.1"
"54860","ENSG00000273350.1","sense_intronic","AC004832.5"
"54861","ENSG00000273353.1","sense_intronic","AL008718.3"
"54862","ENSG00000273355.1","lincRNA","AP000894.4"
"54863","ENSG00000273356.1","lincRNA","LINC02019"
"54864","ENSG00000273360.1","antisense_RNA","AC022017.1"
"54865","ENSG00000273361.1","antisense_RNA","AC021016.3"
"54866","ENSG00000273362.1","lincRNA","AP000547.2"
"54867","ENSG00000273363.1","sense_intronic","AL353801.3"
"54868","ENSG00000273365.1","lincRNA","AL451074.6"
"54869","ENSG00000273366.1","lincRNA","Z83851.2"
"54870","ENSG00000273367.1","antisense_RNA","AL355472.4"
"54871","ENSG00000273368.1","sense_intronic","AC006566.1"
"54872","ENSG00000273369.1","antisense_RNA","AC096586.2"
"54873","ENSG00000273370.1","lincRNA","AC108747.1"
"54874","ENSG00000273372.1","antisense_RNA","SFTPD-AS1"
"54875","ENSG00000273373.1","antisense_RNA","AL355488.2"
"54876","ENSG00000273374.1","lincRNA","AC069222.1"
"54877","ENSG00000273375.1","lincRNA","AC055764.2"
"54878","ENSG00000273377.1","unprocessed_pseudogene","AC004853.2"
"54879","ENSG00000273381.1","lincRNA","AL158071.4"
"54880","ENSG00000273382.1","antisense_RNA","AL356488.3"
"54881","ENSG00000273384.1","lincRNA","AL137796.1"
"54882","ENSG00000273387.1","antisense_RNA","AC005005.3"
"54883","ENSG00000273388.1","antisense_RNA","AC005291.2"
"54884","ENSG00000273391.1","antisense_RNA","AC083880.1"
"54885","ENSG00000273394.1","antisense_RNA","AC128687.2"
"54886","ENSG00000273396.1","lincRNA","LINC01396"
"54887","ENSG00000273397.4","protein_coding","NDUFA6"
"54888","ENSG00000273398.6","protein_coding","AC017083.4"
"54889","ENSG00000273399.2","lincRNA","AL159169.3"
"54890","ENSG00000273402.1","antisense_RNA","AC004908.3"
"54891","ENSG00000273403.1","lincRNA","AC107294.3"
"54892","ENSG00000273406.1","lincRNA","AC245008.1"
"54893","ENSG00000273407.1","antisense_RNA","AC069294.1"
"54894","ENSG00000273408.1","unprocessed_pseudogene","AP002345.2"
"54895","ENSG00000273409.2","lincRNA","AP003481.1"
"54896","ENSG00000273413.1","antisense_RNA","AL136982.7"
"54897","ENSG00000273415.1","lincRNA","AP000904.1"
"54898","ENSG00000273416.1","lincRNA","AL732292.2"
"54899","ENSG00000273419.1","antisense_RNA","AC004877.1"
"54900","ENSG00000273420.1","3prime_overlapping_ncRNA","AC008738.7"
"54901","ENSG00000273423.1","unprocessed_pseudogene","OR13I1P"
"54902","ENSG00000273424.1","lincRNA","AL008582.1"
"54903","ENSG00000273428.3","lincRNA","AC004832.6"
"54904","ENSG00000273431.1","protein_coding","TAS2R50"
"54905","ENSG00000273432.1","processed_transcript","AC004951.4"
"54906","ENSG00000273433.1","processed_transcript","AC004080.6"
"54907","ENSG00000273434.1","unprocessed_pseudogene","AC090115.4"
"54908","ENSG00000273437.1","lincRNA","AC108673.3"
"54909","ENSG00000273442.1","lincRNA","AC006946.3"
"54910","ENSG00000273443.1","lincRNA","AL645608.9"
"54911","ENSG00000273444.1","unprocessed_pseudogene","AC006023.2"
"54912","ENSG00000273445.1","antisense_RNA","AC133644.2"
"54913","ENSG00000273447.1","antisense_RNA","AC004067.1"
"54914","ENSG00000273448.1","lincRNA","AC006480.2"
"54915","ENSG00000273449.1","lincRNA","AC093788.1"
"54916","ENSG00000273450.1","antisense_RNA","AL139124.1"
"54917","ENSG00000273451.1","sense_intronic","AL031666.3"
"54918","ENSG00000273454.1","lincRNA","AC112503.2"
"54919","ENSG00000273455.1","antisense_RNA","AC072039.2"
"54920","ENSG00000273456.1","lincRNA","AC064836.3"
"54921","ENSG00000273457.1","protein_coding","TAS2R13"
"54922","ENSG00000273461.5","lincRNA","AC105265.3"
"54923","ENSG00000273464.1","antisense_RNA","AP000238.1"
"54924","ENSG00000273466.1","antisense_RNA","AC012510.1"
"54925","ENSG00000273471.1","processed_transcript","AC112229.4"
"54926","ENSG00000273472.1","lincRNA","AC096733.2"
"54927","ENSG00000273473.1","lincRNA","BX649601.1"
"54928","ENSG00000273474.1","antisense_RNA","AL157392.4"
"54929","ENSG00000273476.1","lincRNA","AL133215.3"
"54930","ENSG00000273478.1","antisense_RNA","AC099676.1"
"54931","ENSG00000273481.1","lincRNA","AL391069.4"
"54932","ENSG00000273483.1","antisense_RNA","AL354760.1"
"54933","ENSG00000273484.1","unprocessed_pseudogene","OR6R2P"
"54934","ENSG00000273485.1","antisense_RNA","AL139339.2"
"54935","ENSG00000273486.1","antisense_RNA","AC096992.2"
"54936","ENSG00000273487.1","lincRNA","AC104836.2"
"54937","ENSG00000273489.1","antisense_RNA","AC008264.2"
"54938","ENSG00000273492.5","lincRNA","AP000229.1"
"54939","ENSG00000273493.1","lincRNA","AC098479.1"
"54940","ENSG00000273494.3","protein_coding","PANK4"
"54941","ENSG00000273495.1","unprocessed_pseudogene","CUBNP2"
"54942","ENSG00000273496.1","protein_coding","AC011841.1"
"54943","ENSG00000273497.1","unprocessed_pseudogene","AL359198.2"
"54944","ENSG00000273498.4","protein_coding","KIR2DL4"
"54945","ENSG00000273499.1","snoRNA","SNORA40"
"54946","ENSG00000273500.1","miRNA","MIR6129"
"54947","ENSG00000273501.1","snRNA","U6"
"54948","ENSG00000273502.4","protein_coding","KIR3DL3"
"54949","ENSG00000273505.1","protein_coding","TAS2R42"
"54950","ENSG00000273506.4","protein_coding","NCR1"
"54951","ENSG00000273507.4","lincRNA","AL354809.1"
"54952","ENSG00000273508.1","protein_coding","OR2T1"
"54953","ENSG00000273509.1","unprocessed_pseudogene","CNTNAP3P1"
"54954","ENSG00000273510.1","protein_coding","KIR2DL1"
"54955","ENSG00000273511.4","protein_coding","OSCAR"
"54956","ENSG00000273512.1","unprocessed_pseudogene","AC022748.3"
"54957","ENSG00000273513.1","protein_coding","TBC1D3K"
"54958","ENSG00000273514.1","protein_coding","FOXD4L6"
"54959","ENSG00000273515.1","misc_RNA","DAOA-AS1_2"
"54960","ENSG00000273516.1","snRNA","U1"
"54961","ENSG00000273517.1","protein_coding","KIR2DS1"
"54962","ENSG00000273518.5","protein_coding","KIR3DL1"
"54963","ENSG00000273519.1","snRNA","U6"
"54964","ENSG00000273520.4","transcribed_unprocessed_pseudogene","SPDYE8P"
"54965","ENSG00000273521.1","antisense_RNA","AL162274.1"
"54966","ENSG00000273522.1","unprocessed_pseudogene","KIR2DP1"
"54967","ENSG00000273523.1","antisense_RNA","AL139082.1"
"54968","ENSG00000273524.1","misc_RNA","Metazoa_SRP"
"54969","ENSG00000273525.1","snoRNA","SNORA54"
"54970","ENSG00000273526.1","protein_coding","KIR2DS4"
"54971","ENSG00000273528.4","transcribed_processed_pseudogene","LILRP2"
"54972","ENSG00000273529.2","protein_coding","HES5"
"54973","ENSG00000273532.1","misc_RNA","H19_1"
"54974","ENSG00000273533.3","protein_coding","FAM181A"
"54975","ENSG00000273535.4","protein_coding","NCR1"
"54976","ENSG00000273536.1","processed_pseudogene","AC121758.3"
"54977","ENSG00000273537.1","misc_RNA","ZEB2_AS1_3"
"54978","ENSG00000273538.1","snoRNA","SNORA18"
"54979","ENSG00000273539.3","IG_V_gene","IGHV3-73"
"54980","ENSG00000273540.3","protein_coding","AGBL1"
"54981","ENSG00000273541.1","misc_RNA","DLEU1_2"
"54982","ENSG00000273542.1","protein_coding","HIST1H4K"
"54983","ENSG00000273544.1","snoRNA","SNORA44"
"54984","ENSG00000273546.1","unprocessed_pseudogene","LILRP1"
"54985","ENSG00000273549.1","misc_RNA","Metazoa_SRP"
"54986","ENSG00000273550.1","lincRNA","AL354810.1"
"54987","ENSG00000273551.1","lincRNA","AC120498.8"
"54988","ENSG00000273552.1","lincRNA","AL136439.1"
"54989","ENSG00000273553.1","sense_intronic","AC016597.2"
"54990","ENSG00000273554.4","protein_coding","AC136616.1"
